-2.965186827,-1.470168033,1.577471418,-1.678099711,-1.570796327,0.5,0.2,0.15
-2.967737947,-1.48609953,1.595009498,-1.679706295,-1.570796327,0.49380149,0.197545836,0.15
-2.970355302,-1.502043953,1.612286065,-1.681038439,-1.570796327,0.48760298,0.195091673,0.15
-2.973041525,-1.518006749,1.629305749,-1.682095327,-1.570796327,0.48140447,0.192637509,0.15
-2.975799395,-1.533993219,1.646072742,-1.68287585,-1.570796327,0.47520596,0.190183345,0.15
-2.978631839,-1.55000853,1.66259082,-1.683378617,-1.570796327,0.46900745,0.187729182,0.15
-3.000300489,-1.659085,1.804582908,-1.840852946,-1.542339972,0.462808941,0.185275018,0.15
-3.034755651,-1.783118837,1.974198832,-2.032178871,-1.497239825,0.455142069,0.182239489,0.147846151
-3.05165863,-1.835150126,2.042281691,-2.094138972,-1.479503166,0.447582025,0.179246256,0.145292583
-3.07051991,-1.88660272,2.109761286,-2.155519227,-1.459783321,0.440146812,0.176302447,0.142345378
-3.091645899,-1.937531575,2.176718461,-2.216226979,-1.437785287,0.432854137,0.173415072,0.139011555
-3.115407694,-1.988012102,2.243226973,-2.276109136,-1.413155773,0.425721367,0.170591009,0.135299053
-3.068999176,-1.982874658,2.243361583,-2.294565163,-1.461368226,0.424021333,0.175313034,0.135299053
-3.052518641,-1.933643359,2.176786675,-2.230759708,-1.478600613,0.431317352,0.177683655,0.139011555
-3.03788335,-1.883671783,2.109780341,-2.166874379,-1.493952021,0.438776937,0.180107421,0.142345378
-3.02483024,-1.832959196,2.04226499,-2.102902485,-1.507682379,0.446382322,0.18257856,0.145292583
-3.013142766,-1.781504152,1.974157404,-2.038817637,-1.520007174,0.454115394,0.185091188,0.147846151
-2.989102526,-1.658386384,1.804375154,-1.843094732,-1.551605679,0.461957739,0.18763932,0.15
-2.974455759,-1.549821078,1.6623991,-1.683374349,-1.570796327,0.468298116,0.189699434,0.15
-2.972502643,-1.533845497,1.645919082,-1.682869912,-1.570796327,0.474638493,0.191759547,0.15
-2.970601178,-1.517897559,1.629190272,-1.682089039,-1.570796327,0.48097887,0.19381966,0.15
-2.968749326,-1.501972177,1.612208911,-1.681033061,-1.570796327,0.487319246,0.195879773,0.15
-2.966945153,-1.486064126,1.59497083,-1.67970303,-1.570796327,0.493659623,0.197939887,0.15
-2.966145284,-1.485965185,1.594862756,-1.679693898,-1.570796327,0.493542779,0.198342067,0.15
-2.967128736,-1.5017716,1.611993276,-1.681018002,-1.570796327,0.487085558,0.196684135,0.15
-2.968138179,-1.517592449,1.628867523,-1.682071401,-1.570796327,0.480628337,0.195026202,0.15
-2.969174664,-1.533432746,1.645489612,-1.682853194,-1.570796327,0.474171116,0.19336827,0.15
-2.9702393,-1.549297357,1.661863253,-1.683362222,-1.570796327,0.467713895,0.191710337,0.15
-2.977784129,-1.656809714,1.803206329,-1.844569564,-1.560990161,0.461256674,0.190052405,0.15
-2.991229809,-1.778215882,1.972379149,-2.043526305,-1.543192653,0.453269805,0.188001725,0.147846151
-2.997590801,-1.828670788,2.040172195,-2.10926377,-1.536450496,0.445394223,0.185979619,0.145292583
-3.004691896,-1.878154716,2.107362745,-2.175292355,-1.528934192,0.437648681,0.183990902,0.142345378
-3.012648655,-1.926599944,2.174030503,-2.241743652,-1.520525109,0.430051627,0.18204031,0.139011555
-3.021600611,-1.973912387,2.240249225,-2.30876572,-1.511080561,0.422621152,0.180132489,0.135299053
-2.975643109,-2.004347938,2.298933404,-2.389196497,-1.55973904,0.414177625,0.183628506,0.131216713
-2.974044646,-1.961389888,2.233924388,-2.318361299,-1.561441881,0.42152635,0.185030351,0.135299053
-2.972625527,-1.916571933,2.168474177,-2.24894141,-1.562954183,0.429061956,0.186467844,0.139011555
-2.971360994,-1.870160882,2.10252569,-2.180613521,-1.564302135,0.436766498,0.187937564,0.142345378
-2.970230333,-1.822354231,2.036015625,-2.113117311,-1.565507663,0.444621628,0.18943601,0.145292583
-2.969216128,-1.773297204,1.968872986,-2.046236946,-1.566589217,0.452608639,0.190959614,0.147846151
-2.966417288,-1.654366931,1.801080698,-1.845261076,-1.570433842,0.46070851,0.192504747,0.15
-2.966002639,-1.548439936,1.660985332,-1.683341723,-1.570796327,0.467257092,0.193753956,0.15
-2.965830774,-1.532756895,1.644785986,-1.682825418,-1.570796327,0.473805673,0.195003165,0.15
-2.965663432,-1.517092782,1.628338751,-1.682042295,-1.570796327,0.480354255,0.196252374,0.15
-2.965500437,-1.501443079,1.611639997,-1.680993244,-1.570796327,0.486902837,0.197501582,0.15
-2.965341622,-1.48580311,1.5946857,-1.679678916,-1.570796327,0.493451418,0.198750791,0.15
-2.96453746,-1.485578569,1.594440355,-1.679658113,-1.570796327,0.493385902,0.199164445,0.15
-2.963871366,-1.50098802,1.611150449,-1.680958756,-1.570796327,0.486771804,0.19832889,0.15
-2.963187894,-1.51640079,1.627606002,-1.682001539,-1.570796327,0.480157706,0.197493335,0.15
