-2.0927062510,-1.3827306870,2.2947619820,-2.5212962910,-2.6800089960,0.3629504650,0.2753436200,0.0577223510,0.0000000000
-2.0934771370,-1.3564695740,2.2121545490,-2.3403313450,-2.6785262110,0.3679517660,0.2838003580,0.0577223510,1.0033037755
-2.0978779840,-1.3235820880,2.1266463550,-2.1729894440,-2.6701533980,0.3734742010,0.2919263740,0.0577223510,1.9583694966
-2.1052977540,-1.2853699810,2.0391660440,-2.0201806460,-2.6562805500,0.3794959750,0.2996895990,0.0577223510,2.8626787299
-2.1152540820,-1.2431962470,1.9504404230,-1.8814491760,-2.6381017040,0.3859933240,0.3070593950,0.0577223510,3.7189333552
-2.1273613790,-1.1982302400,1.8609317330,-1.7555276960,-2.6165994120,0.3929406050,0.3140066760,0.0577223510,4.5328575178
-2.1413078960,-1.1513562710,1.7708577870,-1.6407893620,-2.5925563290,0.4003104010,0.3205040250,0.0577223510,5.3114451042
-2.1568389770,-1.1031798770,1.6802416760,-1.5355403700,-2.5665820680,0.4080736260,0.3265257990,0.0577223510,6.0618695098
-2.1737446400,-1.0540728550,1.5889588600,-1.4381753640,-2.5391448390,0.4161996420,0.3320482340,0.0577223510,6.7909545438
-2.1918502490,-1.0042227330,1.4967684740,-1.3472396340,-2.5106014690,0.4246563800,0.3370495350,0.0577223510,7.5050264235
-2.2110094150,-0.9536716870,1.4033255590,-1.2614358090,-2.4812230170,0.4334104650,0.3415099640,0.0577223510,8.2099989422
-2.2310985350,-0.9023398270,1.3081733920,-1.1795995150,-2.4512153470,0.4424273490,0.3454119180,0.0577223510,8.9116061463
-2.2520125490,-0.8500308890,1.2107129340,-1.1006562370,-2.4207350970,0.4516714450,0.3487399980,0.0577223510,9.6157589818
-2.2736616010,-0.7964168270,1.1101400620,-1.0235613120,-2.3899018150,0.4611062720,0.3514810680,0.0577223510,10.3290676530
-2.3079544730,-0.7874503010,1.0439364240,-1.0056835100,-2.3423530850,0.4714399900,0.3497168150,0.0652596100,10.7823837368
-2.2863463070,-0.8410584460,1.1439845190,-1.0806922480,-2.3721394900,0.4620955500,0.3476280850,0.0652596100,11.4870806231
-2.2654326280,-0.8932399790,1.2405370910,-1.1568438230,-2.4015402250,0.4529007020,0.3449567350,0.0652596100,12.1789288562
-2.2452947830,-0.9443812910,1.3344687080,-1.2350703230,-2.4304463570,0.4438917330,0.3417133060,0.0652596100,12.8644772687
-2.2260272050,-0.9947319930,1.4264123850,-1.3162695220,-2.4587191180,0.4351041970,0.3379106000,0.0652596100,13.5491803326
