0.61176775,-1.019927789,-2.493302721,-0.529351743,1.541850422,0.408393378,0.14186467,0.116852147
0.524908038,-1.055212166,-2.478538851,-0.510892215,1.634769964,0.41222449,0.136227359,0.116852147
0.443437241,-1.09396989,-2.458935857,-0.504144195,1.723517642,0.416402012,0.13084173,0.116852147
0.369011111,-1.134844281,-2.434872566,-0.508924284,1.806074453,0.420909457,0.125729037,0.116852147
0.302501264,-1.176798112,-2.406729191,-0.524633302,1.881197604,0.425729037,0.120909457,0.116852147
0.266749658,-1.174232997,-2.460365898,-0.436513121,1.922168351,0.42124715,0.116136732,0.111396122
0.339757556,-1.126649633,-2.491600441,-0.418420127,1.838951654,0.416136732,0.12124715,0.111396122
0.423008637,-1.079000933,-2.518494161,-0.413701794,1.746032529,0.411357285,0.126668369,0.111396122
0.308006595,-1.12839148,-2.54707763,-0.320162952,1.874930399,0.411563724,0.116952809,0.105627183
0.228717692,-1.181597845,-2.512460261,-0.341402204,1.966251901,0.416952809,0.111563724,0.105627183
0.188629734,-1.201050468,-2.562674604,-0.23745093,2.013330337,0.412856242,0.107201323,0.099559069
0.146827473,-1.235196194,-2.610527927,-0.122412655,2.063165945,0.408967204,0.103059918,0.09320623
-0.015407113,-1.408844296,-2.64198262,0.071060546,2.265932438,0.408604853,0.089522245,0.079707536
0.029204331,-1.341260011,-2.605167434,-0.057748297,2.208399969,0.411814298,0.093401798,0.086583795
0.074019555,-1.290665231,-2.564360489,-0.174236544,2.152078755,0.415233754,0.09753521,0.09320623
0.11842858,-1.255087979,-2.520385067,-0.280074397,2.097502067,0.418855077,0.101912638,0.099559069
0.061346833,-1.305366231,-2.474621486,-0.3368133,2.167869563,0.425174155,0.097011059,0.099559069
0.016082335,-1.340823353,-2.514926635,-0.241987842,2.22515883,0.421834838,0.092414885,0.09320623
-0.028853444,-1.388780741,-2.552117571,-0.139251487,2.283602569,0.418681669,0.088074919,0.086583795
-0.072886582,-1.450408222,-2.585541661,-0.027518439,2.342708766,0.415722156,0.084001499,0.079707536
-0.115452166,-1.526551648,-2.61438523,0.094019774,2.401973293,0.412963346,0.080204323,0.072593827
-0.156017465,-1.617423055,-2.637663511,0.225619933,2.460895251,0.410411811,0.076692436,0.06525961
-0.231284553,-1.721750007,-2.591020137,0.183949513,2.57909965,0.416199642,0.067951766,0.057722351
-0.195489239,-1.632470787,-2.574809816,0.068932667,2.521164898,0.418331139,0.071310467,0.06525961
-0.157015756,-1.55418207,-2.55312616,-0.039005776,2.462382119,0.420657126,0.074975636,0.072593827
-0.116231223,-1.487288058,-2.526748077,-0.13992808,2.403082118,0.423172065,0.078938546,0.079707536
-0.073559205,-1.431711631,-2.49635293,-0.234176246,2.343629297,0.425869966,0.083189758,0.086583795
-0.029470636,-1.387031389,-2.462518198,-0.322307938,2.284419118,0.428744405,0.087719148,0.09320623
0.015530659,-1.352609726,-2.425727523,-0.405009439,2.225867749,0.431788535,0.092515931,0.099559069
-0.020712484,-1.397580915,-2.373953432,-0.482225828,2.272888887,0.438672116,0.088444993,0.099559069
-0.064758511,-1.430521824,-2.40731274,-0.412233979,2.331648168,0.435935184,0.083466533,0.09320623
-0.107452041,-1.471781526,-2.437915607,-0.339073055,2.390656765,0.433350821,0.078765593,0.086583795
-0.148369714,-1.521626819,-2.465425293,-0.262394078,2.449580674,0.430925179,0.074353367,0.079707536
-0.187132423,-1.580175222,-2.489461665,-0.181913344,2.508125863,0.428664036,0.070240363,0.072593827
-0.22341268,-1.647350839,-2.509602,-0.097422387,2.56604491,0.426572776,0.066436376,0.06525961
-0.256937421,-1.722850627,-2.525381525,-0.008763277,2.623138072,0.42465638,0.062950465,0.057722351
-0.273702864,-1.727701967,-2.456054011,-0.207194441,2.653364797,0.433410465,0.058490036,0.057722351
-0.242339642,-1.664107662,-2.441260301,-0.269458978,2.597789178,0.435104197,0.0620894,0.06525961
-0.20821789,-1.606456863,-2.42296343,-0.330941251,2.54136697,0.436952476,0.066017192,0.072593827
-0.17153626,-1.555139122,-2.401400753,-0.391446281,2.484209771,0.4389509,0.070264058,0.079707536
-0.132542172,-1.51040143,-2.376813041,-0.450846898,2.426480351,0.441094709,0.074819884,0.086583795
-0.09153293,-1.472356031,-2.349436583,-0.509097303,2.368392687,0.443378799,0.079673822,0.09320623
-0.048853411,-1.440997016,-2.319496669,-0.566228211,2.310208554,0.445797729,0.084814311,0.099559069
-0.070137668,-1.483479848,-2.262534422,-0.654981409,2.338970414,0.453137254,0.081638215,0.099559069
-0.111221625,-1.513398536,-2.289012414,-0.610484394,2.395987928,0.451045871,0.076355984,0.09320623
-0.150414925,-1.548674302,-2.313083705,-0.566679466,2.452605764,0.44907107,0.071368205,0.086583795
-0.187443622,-1.589141496,-2.334593481,-0.523828001,2.50861724,0.447217553,0.066686757,0.079707536
-0.222079986,-1.634531694,-2.3533893,-0.482318812,2.563862154,0.445489736,0.062322789,0.072593827
-0.254141505,-1.684461317,-2.369327515,-0.442701685,2.618226551,0.443891733,0.058286694,0.06525961
-0.283487565,-1.738419703,-2.382280725,-0.405732117,2.671639869,0.442427349,0.054588082,0.057722351
-0.287697078,-1.756366759,-2.304004556,-0.598571723,2.679666217,0.451671445,0.051260002,0.057722351
-0.260215811,-1.709523604,-2.293769697,-0.612753174,2.628963883,0.452900702,0.055043265,0.06525961
-0.230090136,-1.665397813,-2.280747458,-0.63250761,2.577122966,0.454242123,0.059171736,0.072593827
-0.197415696,-1.624540814,-2.265061964,-0.656580854,2.524211968,0.455692515,0.063635583,0.079707536
-0.162323135,-1.587394395,-2.246835055,-0.684053497,2.470326812,0.457248423,0.068424176,0.086583795
-0.124982513,-1.554303801,-2.226188877,-0.714247211,2.415598037,0.458906143,0.073526112,0.09320623
-0.085606267,-1.525528062,-2.203245522,-0.746662998,2.360195064,0.460661725,0.078929239,0.099559069
-0.044450063,-1.501248856,-2.178125466,-0.780937639,2.304327505,0.46251099,0.084620691,0.105627183
-0.001810951,-1.481578457,-2.150945731,-0.816811002,2.2482433,0.464449533,0.090586914,0.111396122
0.041977573,-1.466566979,-2.121818194,-0.854100329,2.192223552,0.466472739,0.096813699,0.116852147
0.027299715,-1.50666956,-2.071512066,-0.919284534,2.21084526,0.473018018,0.09491212,0.116852147
-0.015336225,-1.522934903,-2.096900699,-0.890395417,2.265860954,0.471389789,0.088570583,0.111396122
-0.056570967,-1.543254884,-2.120369553,-0.863765954,2.320593847,0.469829693,0.082494411,0.105627183
