0.5820335700,-1.6873488010,-1.5596667210,-1.4653734590,1.5707963270,0.5061985100,0.2024541640,0.1500000000,0.0000000000
0.5795236470,-1.7032714470,-1.5415898050,-1.4675277290,1.5707963270,0.5123970200,0.2049083270,0.1500000000,0.1215777673
0.5770748280,-1.7191985360,-1.5232345320,-1.4699559130,1.5707963270,0.5185955300,0.2073624910,0.1500000000,0.2443052096
0.5746848930,-1.7351362570,-1.5045941860,-1.4726585370,1.5707963270,0.5247940400,0.2098166550,0.1500000000,0.3682496947
0.5723517300,-1.7510910320,-1.4856614340,-1.4756365140,1.5707963270,0.5309925500,0.2122708180,0.1500000000,0.4934810745
0.5565363620,-1.8663224390,-1.3173409430,-1.6542018940,1.5948626200,0.5371910590,0.2147249820,0.1500000000,1.8566114068
0.5420556910,-2.0161035860,-1.1038276070,-1.8687018900,1.6164477120,0.5448579310,0.2177605110,0.1478461510,3.5500412914
0.5365676180,-2.0824793540,-1.0115810890,-1.9431055640,1.6223531320,0.5524179750,0.2207537440,0.1452925830,4.2304099836
0.5315165630,-2.1518816150,-0.9133187970,-2.0205705960,1.6277940920,0.5598531880,0.2236975530,0.1423453780,4.9467915203
0.5268650970,-2.2253645030,-0.8068290240,-2.1022454550,1.6328094920,0.5671458630,0.2265849280,0.1390115550,5.7125816278
0.5225800620,-2.3047587960,-0.6882852500,-2.1901180240,1.6374338890,0.5742786330,0.2294089910,0.1352990530,6.5509940423
0.5186320180,-2.3937865250,-0.5499256010,-2.2882213390,1.6416980370,0.5812345120,0.2321630190,0.1312167130,7.5092132164
0.5149947900,-2.5028265180,-0.3701293870,-2.4077913540,1.6456293480,0.5879969350,0.2348404510,0.1267742570,8.7189866638
0.4941838130,-2.4989657020,-0.3781124220,-2.4006083760,1.6681952150,0.5900109430,0.2292463280,0.1267742570,8.8827353308
0.4989207350,-2.3912692160,-0.5551343680,-2.2824663970,1.6630519070,0.5830937470,0.2269987950,0.1312167130,10.0758585612
0.5040613760,-2.3028415020,-0.6922684110,-2.1850159210,1.6574759070,0.5759786670,0.2246869660,0.1352990530,11.0269016674
0.5096395180,-2.2238273090,-0.8100443900,-2.0975923330,1.6514320600,0.5686826480,0.2223163450,0.1390115550,11.8609423051
0.5156931090,-2.1506257520,-0.9159711800,-2.0162991120,1.6448809960,0.5612230630,0.2198925790,0.1423453780,12.6236202019
0.5222648460,-2.0814511490,-1.0137803820,-1.9392035620,1.6377785610,0.5536176780,0.2174214400,0.1452925830,13.3375726134
0.5294028520,-2.0152703380,-1.1056386980,-1.8651874430,1.6300751610,0.5458846060,0.2149088120,0.1478461510,14.0159259383
0.5483981590,-1.8658565200,-1.3183113220,-1.6522059640,1.6016685860,0.5380422610,0.2123606800,0.1500000000,15.7047346871
0.5687150210,-1.7509260910,-1.4858585530,-1.4756043360,1.5707963270,0.5317018840,0.2103005660,0.1500000000,17.0633652881
0.5717417370,-1.7350029190,-1.5047512650,-1.4726347970,1.5707963270,0.5253615070,0.2082404530,0.1500000000,17.1887109247
0.5748415290,-1.7190974270,-1.5233519150,-1.4699396380,1.5707963270,0.5190211300,0.2061803400,0.1500000000,17.3127916896
0.5780170870,-1.7032032590,-1.5416678010,-1.4675179200,1.5707963270,0.5126807540,0.2041202270,0.1500000000,17.4356783389
0.5812712310,-1.6873142930,-1.5597055990,-1.4653690880,1.5707963270,0.5063403770,0.2020601130,0.1500000000,17.5574392039
0.5805216990,-1.6872178470,-1.5598142570,-1.4653568760,1.5707963270,0.5064572210,0.2016579330,0.1500000000,17.5612571082
0.5765351430,-1.7030126680,-1.5418857810,-1.4674905310,1.5707963270,0.5129144420,0.2033158650,0.1500000000,17.6828457317
0.5726437360,-1.7188148060,-1.5236799710,-1.4698942030,1.5707963270,0.5193716630,0.2049737980,0.1500000000,17.8055323009
0.5688441200,-1.7346301960,-1.5051902480,-1.4725685360,1.5707963270,0.5258288840,0.2066317300,0.1500000000,17.9293855968
0.5651330930,-1.7504650150,-1.4864094250,-1.4755145400,1.5707963270,0.5322861050,0.2082896630,0.1500000000,18.0544767102
0.5403638480,-1.8647023550,-1.3202753530,-1.6495330350,1.6083962610,0.5387433260,0.2099475950,0.1500000000,19.4050359173
0.5168799500,-2.0132477260,-1.1093469790,-1.8602962400,1.6435988250,0.5467301950,0.2119982750,0.1478461510,21.0840858626
0.5080977500,-2.0790007500,-1.0183189770,-1.9336604500,1.6531043330,0.5546057770,0.2140203810,0.1452925830,21.7578689572
0.5000087820,-2.1476812920,-0.9214860940,-2.0100878130,1.6618752900,0.5623513190,0.2160090980,0.1423453780,22.4663378518
0.4925547890,-2.2202766010,-0.8167769900,-2.0906394670,1.6699711950,0.5699483730,0.2179596900,0.1390115550,23.2220453018
0.4856839740,-2.2984766650,-0.7006589590,-2.1771382450,1.6774451710,0.5773788480,0.2198675110,0.1352990530,24.0464201278
0.4793502140,-2.3856326000,-0.5661427450,-2.2732050120,1.6843447130,0.5846250490,0.2217280200,0.1312167130,24.9819321901
0.4735123870,-2.4905730990,-0.3948356690,-2.3883887060,1.6907123240,0.5916697190,0.2235367830,0.1267742570,26.1406009594
0.4466029180,-2.6382346100,-0.1333281410,-2.5464547960,1.7201798230,0.5998896630,0.2190549720,0.1219822640,27.8491635925
0.4529998770,-2.4781491370,-0.4192584570,-2.3716571360,1.7131598900,0.5929667170,0.2177343500,0.1267742570,29.7067690859
0.4599411440,-2.3770349080,-0.5826226580,-2.2605932930,1.7055539130,0.5858223750,0.2163714940,0.1312167130,30.8175476279
0.4674697730,-2.2917403290,-0.7132999790,-2.1665540960,1.6973175430,0.5784736500,0.2149696490,0.1352990530,31.7302307060
0.4756339030,-2.2147556750,-0.8269381250,-2.0814226620,1.6884013970,0.5709380440,0.2135321560,0.1390115550,32.5400729270
0.4844874030,-2.1430752370,-0.9298087860,-2.0019571800,1.6787504570,0.5632335020,0.2120624360,0.1423453780,33.2851693305
0.4940906200,-2.0751459550,-1.0251612660,-1.9264891680,1.6683033810,0.5553783720,0.2105639900,0.1452925830,33.9852276638
0.5045112400,-2.0100478960,-1.1149285600,-1.8540375380,1.6569917200,0.5473913610,0.2090403860,0.1478461510,34.6519679814
0.5324542830,-1.8628646390,-1.3232239880,-1.6461895610,1.6150275990,0.5392914900,0.2074952530,0.1500000000,36.3162431924
0.5616178240,-1.7497093620,-1.4873117520,-1.4753678660,1.5707963270,0.5327429080,0.2062460440,0.1500000000,37.6552342308
0.5660019910,-1.7340193800,-1.5059093300,-1.4724602700,1.5707963270,0.5261943270,0.2049968350,0.1500000000,37.7797051588
0.5704892610,-1.7183516780,-1.5242173660,-1.4698199360,1.5707963270,0.5196457450,0.2037476260,0.1500000000,37.9029699170
0.5750832700,-1.7027003740,-1.5422428700,-1.4674457370,1.5707963270,0.5130971630,0.2024984180,0.1500000000,38.0250993412
0.5797878290,-1.6870598270,-1.5599922620,-1.4653368910,1.5707963270,0.5065485820,0.2012492090,0.1500000000,38.1461621074
0.5790724230,-1.6868408360,-1.5602389060,-1.4653092390,1.5707963270,0.5066140980,0.2008355550,0.1500000000,38.1501034291
0.5736668310,-1.7022675240,-1.5427376310,-1.4673838250,1.5707963270,0.5132281960,0.2016711100,0.1500000000,38.2702909557
0.5683858030,-1.7177096960,-1.5249619160,-1.4697173690,1.5707963270,0.5198422940,0.2025066650,0.1500000000,38.3915109421
0.5632251770,-1.7331725890,-1.5069055530,-1.4723108380,1.5707963270,0.5264563920,0.2033422200,0.1500000000,38.5138313663
0.5581809740,-1.7486616890,-1.4885617730,-1.4751655180,1.5707963270,0.5330704900,0.2041777740,0.1500000000,38.6373222227
0.5246903840,-1.8603504970,-1.3271434630,-1.6421848250,1.6215444140,0.5396845880,0.2050133290,0.1500000000,39.9613567530
0.4923213470,-2.0056888980,-1.1223470790,-1.8464270270,1.6702261940,0.5478654960,0.2060468180,0.1478461510,41.6060250862
0.4802682300,-2.0699131320,-1.0342533660,-1.9177118080,1.6833478220,0.5559324140,0.2070659070,0.1452925830,42.2633725829
0.4691533560,-2.1368473760,-0.9408571990,-1.9919412060,1.6954790540,0.5638661320,0.2080681690,0.1423453780,42.9522801923
0.4589004820,-2.2073276860,-0.8403968640,-2.0699986470,1.7066961710,0.5716477550,0.2090512160,0.1390115550,43.6834378743
0.4494413740,-2.2827412230,-0.7299654540,-2.1533671130,1.7170678480,0.5792587520,0.2100127090,0.1352990530,44.4744758856
0.4407149290,-2.3656928540,-0.6041231060,-2.2448495150,1.7266559280,0.5866809980,0.2109503570,0.1312167130,45.3584213255
0.4326663890,-2.4622952420,-0.4501286260,-2.3510463030,1.7355161170,0.5938968170,0.2118619270,0.1267742570,46.4127856004
0.4252466630,-2.5984543850,-0.2140216800,-2.4999871810,1.7436985980,0.6008890250,0.2127452480,0.1219822640,47.9667417825
0.4040846550,-2.5630849610,-0.2848325550,-2.4581087170,1.7671213500,0.6014902240,0.2063852240,0.1219822640,48.4414900793
0.4125329030,-2.4436021850,-0.4862150180,-2.3271757870,1.7577580030,0.5944563500,0.2059426900,0.1267742570,49.7843741723
0.4216938260,-2.3518561520,-0.6301232220,-2.2262265050,1.7476259540,0.5871975320,0.2054860040,0.1312167130,50.7781579039
0.4316221940,-2.2716120950,-0.7503783190,-2.1377060940,1.7366696990,0.5797310560,0.2050162530,0.1352990530,51.6289644656
0.4423789130,-2.1980720570,-0.8569875390,-2.0564412110,1.7248278540,0.5720747050,0.2045345560,0.1390115550,52.3976253220
0.4540317160,-2.1290486320,-0.9545254330,-1.9800856560,1.7120325610,0.5642467110,0.2040420600,0.1423453780,53.1119003405
0.4666559340,-2.0633364130,-1.0455248030,-1.9073588140,1.6982088270,0.5562657160,0.2035399390,0.1452925830,53.7871529065
0.4803353580,-2.0001942920,-1.1315545450,-1.8374864760,1.6832738200,0.5481507270,0.2030293870,0.1478461510,54.4329154141
0.5170931660,-1.8571694250,-1.3320154280,-1.6375309020,1.6279283630,0.5399210690,0.2025116210,0.1500000000,56.0533873039
0.5548341640,-1.7473255450,-1.4901542810,-1.4749091550,1.5707963270,0.5332675580,0.2020930170,0.1500000000,57.3592190299
0.5605233660,-1.7320927600,-1.5081748230,-1.4721213980,1.5707963270,0.5266140460,0.2016744140,0.1500000000,57.4813783809
0.5663409320,-1.7168911480,-1.5259105970,-1.4695872350,1.5707963270,0.5199605350,0.2012558100,0.1500000000,57.6024065535
0.5722910840,-1.7017157130,-1.5433680780,-1.4673051890,1.5707963270,0.5133070230,0.2008372070,0.1500000000,57.7223721229
0.5783782210,-1.6865617060,-1.5605532060,-1.4652740680,1.5707963270,0.5066535120,0.2004186030,0.1500000000,57.8413417873
0.5777078860,-1.6862235010,-1.5609339130,-1.4652315660,1.5707963270,0.5066666670,0.2000000000,0.1500000000,57.8455562738
0.5709611640,-1.7010469710,-1.5441316780,-1.4672103310,1.5707963270,0.5133333330,0.2000000000,0.1500000000,57.9629747703
0.5643620690,-1.7158989600,-1.5270595590,-1.4694304610,1.5707963270,0.5200000000,0.2000000000,0.1500000000,58.0813508507
0.5579060840,-1.7307836450,-1.5097119280,-1.4718934080,1.5707963270,0.5266666670,0.2000000000,0.1500000000,58.2007493431
